date,station_id,station_name,river,level_m,canonical_district_id,canonical_region_id,id,station_number,source_file
2025-12-23,SH001,Belet Weyne,Shabelle,1.18,SO2001,SO20,222587,sh001,snrfa_level_data.csv
2025-12-22,SH001,Belet Weyne,Shabelle,1.18,SO2001,SO20,222580,sh001,snrfa_level_data.csv
2025-12-21,SH001,Belet Weyne,Shabelle,1.2,SO2001,SO20,222573,sh001,snrfa_level_data.csv
2025-12-20,SH001,Belet Weyne,Shabelle,1.2,SO2001,SO20,222566,sh001,snrfa_level_data.csv
2025-12-19,SH001,Belet Weyne,Shabelle,1.2,SO2001,SO20,222559,sh001,snrfa_level_data.csv
2025-12-18,SH001,Belet Weyne,Shabelle,1.2,SO2001,SO20,222552,sh001,snrfa_level_data.csv
2025-12-17,SH001,Belet Weyne,Shabelle,1.22,SO2001,SO20,222545,sh001,snrfa_level_data.csv
2025-12-14,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222538,sh001,snrfa_level_data.csv
2025-12-13,SH001,Belet Weyne,Shabelle,1.3,SO2001,SO20,222531,sh001,snrfa_level_data.csv
2025-12-12,SH001,Belet Weyne,Shabelle,1.3,SO2001,SO20,222524,sh001,snrfa_level_data.csv
2025-12-11,SH001,Belet Weyne,Shabelle,1.3,SO2001,SO20,222517,sh001,snrfa_level_data.csv
2025-12-10,SH001,Belet Weyne,Shabelle,1.32,SO2001,SO20,222510,sh001,snrfa_level_data.csv
2025-12-09,SH001,Belet Weyne,Shabelle,1.35,SO2001,SO20,222503,sh001,snrfa_level_data.csv
2025-12-08,SH001,Belet Weyne,Shabelle,1.38,SO2001,SO20,222496,sh001,snrfa_level_data.csv
2025-12-07,SH001,Belet Weyne,Shabelle,1.38,SO2001,SO20,222489,sh001,snrfa_level_data.csv
2025-12-06,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,222482,sh001,snrfa_level_data.csv
2025-12-05,SH001,Belet Weyne,Shabelle,1.84,SO2001,SO20,222475,sh001,snrfa_level_data.csv
2025-12-04,SH001,Belet Weyne,Shabelle,2.0,SO2001,SO20,222468,sh001,snrfa_level_data.csv
2025-12-03,SH001,Belet Weyne,Shabelle,2.12,SO2001,SO20,222461,sh001,snrfa_level_data.csv
2025-12-02,SH001,Belet Weyne,Shabelle,2.3,SO2001,SO20,222454,sh001,snrfa_level_data.csv
2025-12-01,SH001,Belet Weyne,Shabelle,2.34,SO2001,SO20,222447,sh001,snrfa_level_data.csv
2025-11-30,SH001,Belet Weyne,Shabelle,2.38,SO2001,SO20,222440,sh001,snrfa_level_data.csv
2025-11-29,SH001,Belet Weyne,Shabelle,2.38,SO2001,SO20,222433,sh001,snrfa_level_data.csv
2025-11-28,SH001,Belet Weyne,Shabelle,2.5,SO2001,SO20,222426,sh001,snrfa_level_data.csv
2025-11-27,SH001,Belet Weyne,Shabelle,2.58,SO2001,SO20,222419,sh001,snrfa_level_data.csv
2025-11-26,SH001,Belet Weyne,Shabelle,2.74,SO2001,SO20,222412,sh001,snrfa_level_data.csv
2025-11-25,SH001,Belet Weyne,Shabelle,2.82,SO2001,SO20,222405,sh001,snrfa_level_data.csv
2025-11-24,SH001,Belet Weyne,Shabelle,2.95,SO2001,SO20,222398,sh001,snrfa_level_data.csv
2025-11-23,SH001,Belet Weyne,Shabelle,2.95,SO2001,SO20,222391,sh001,snrfa_level_data.csv
2025-11-22,SH001,Belet Weyne,Shabelle,2.95,SO2001,SO20,222384,sh001,snrfa_level_data.csv
2025-11-21,SH001,Belet Weyne,Shabelle,2.95,SO2001,SO20,222377,sh001,snrfa_level_data.csv
2025-11-20,SH001,Belet Weyne,Shabelle,3.05,SO2001,SO20,222370,sh001,snrfa_level_data.csv
2025-11-19,SH001,Belet Weyne,Shabelle,3.12,SO2001,SO20,222363,sh001,snrfa_level_data.csv
2025-11-18,SH001,Belet Weyne,Shabelle,3.18,SO2001,SO20,222356,sh001,snrfa_level_data.csv
2025-11-17,SH001,Belet Weyne,Shabelle,3.3,SO2001,SO20,222349,sh001,snrfa_level_data.csv
2025-11-16,SH001,Belet Weyne,Shabelle,3.44,SO2001,SO20,222342,sh001,snrfa_level_data.csv
2025-11-15,SH001,Belet Weyne,Shabelle,3.5,SO2001,SO20,222335,sh001,snrfa_level_data.csv
2025-11-14,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222328,sh001,snrfa_level_data.csv
2025-11-13,SH001,Belet Weyne,Shabelle,3.7,SO2001,SO20,222321,sh001,snrfa_level_data.csv
2025-11-12,SH001,Belet Weyne,Shabelle,3.88,SO2001,SO20,222314,sh001,snrfa_level_data.csv
2025-11-11,SH001,Belet Weyne,Shabelle,4.0,SO2001,SO20,222307,sh001,snrfa_level_data.csv
2025-11-10,SH001,Belet Weyne,Shabelle,4.18,SO2001,SO20,222300,sh001,snrfa_level_data.csv
2025-11-09,SH001,Belet Weyne,Shabelle,4.3,SO2001,SO20,222293,sh001,snrfa_level_data.csv
2025-11-08,SH001,Belet Weyne,Shabelle,4.38,SO2001,SO20,222286,sh001,snrfa_level_data.csv
2025-11-07,SH001,Belet Weyne,Shabelle,4.56,SO2001,SO20,222279,sh001,snrfa_level_data.csv
2025-11-06,SH001,Belet Weyne,Shabelle,4.7,SO2001,SO20,222272,sh001,snrfa_level_data.csv
2025-11-05,SH001,Belet Weyne,Shabelle,4.94,SO2001,SO20,222265,sh001,snrfa_level_data.csv
2025-11-04,SH001,Belet Weyne,Shabelle,5.08,SO2001,SO20,222258,sh001,snrfa_level_data.csv
2025-11-03,SH001,Belet Weyne,Shabelle,5.22,SO2001,SO20,222251,sh001,snrfa_level_data.csv
2025-11-02,SH001,Belet Weyne,Shabelle,5.4,SO2001,SO20,222244,sh001,snrfa_level_data.csv
2025-11-01,SH001,Belet Weyne,Shabelle,5.58,SO2001,SO20,222237,sh001,snrfa_level_data.csv
2025-10-31,SH001,Belet Weyne,Shabelle,5.8,SO2001,SO20,222230,sh001,snrfa_level_data.csv
2025-10-30,SH001,Belet Weyne,Shabelle,5.96,SO2001,SO20,222223,sh001,snrfa_level_data.csv
2025-10-29,SH001,Belet Weyne,Shabelle,6.2,SO2001,SO20,222216,sh001,snrfa_level_data.csv
2025-10-28,SH001,Belet Weyne,Shabelle,6.14,SO2001,SO20,222209,sh001,snrfa_level_data.csv
2025-10-27,SH001,Belet Weyne,Shabelle,6.14,SO2001,SO20,222202,sh001,snrfa_level_data.csv
2025-10-26,SH001,Belet Weyne,Shabelle,6.0,SO2001,SO20,222195,sh001,snrfa_level_data.csv
2025-10-25,SH001,Belet Weyne,Shabelle,5.84,SO2001,SO20,222188,sh001,snrfa_level_data.csv
2025-10-24,SH001,Belet Weyne,Shabelle,5.68,SO2001,SO20,222181,sh001,snrfa_level_data.csv
2025-10-23,SH001,Belet Weyne,Shabelle,5.5,SO2001,SO20,222174,sh001,snrfa_level_data.csv
2025-10-22,SH001,Belet Weyne,Shabelle,5.28,SO2001,SO20,222167,sh001,snrfa_level_data.csv
2025-10-21,SH001,Belet Weyne,Shabelle,5.16,SO2001,SO20,222160,sh001,snrfa_level_data.csv
2025-10-20,SH001,Belet Weyne,Shabelle,5.06,SO2001,SO20,222153,sh001,snrfa_level_data.csv
2025-10-19,SH001,Belet Weyne,Shabelle,4.96,SO2001,SO20,222146,sh001,snrfa_level_data.csv
2025-10-18,SH001,Belet Weyne,Shabelle,4.86,SO2001,SO20,222139,sh001,snrfa_level_data.csv
2025-10-17,SH001,Belet Weyne,Shabelle,4.78,SO2001,SO20,222132,sh001,snrfa_level_data.csv
2025-10-16,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222125,sh001,snrfa_level_data.csv
2025-10-15,SH001,Belet Weyne,Shabelle,4.75,SO2001,SO20,222118,sh001,snrfa_level_data.csv
2025-10-14,SH001,Belet Weyne,Shabelle,4.85,SO2001,SO20,222111,sh001,snrfa_level_data.csv
2025-10-13,SH001,Belet Weyne,Shabelle,5.0,SO2001,SO20,222104,sh001,snrfa_level_data.csv
2025-10-12,SH001,Belet Weyne,Shabelle,5.14,SO2001,SO20,222097,sh001,snrfa_level_data.csv
2025-10-11,SH001,Belet Weyne,Shabelle,5.26,SO2001,SO20,222090,sh001,snrfa_level_data.csv
2025-10-10,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222083,sh001,snrfa_level_data.csv
2025-10-09,SH001,Belet Weyne,Shabelle,5.58,SO2001,SO20,222076,sh001,snrfa_level_data.csv
2025-10-08,SH001,Belet Weyne,Shabelle,5.75,SO2001,SO20,222069,sh001,snrfa_level_data.csv
2025-10-07,SH001,Belet Weyne,Shabelle,5.9,SO2001,SO20,222062,sh001,snrfa_level_data.csv
2025-10-06,SH001,Belet Weyne,Shabelle,6.0,SO2001,SO20,222055,sh001,snrfa_level_data.csv
2025-10-05,SH001,Belet Weyne,Shabelle,5.82,SO2001,SO20,222048,sh001,snrfa_level_data.csv
2025-10-04,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222041,sh001,snrfa_level_data.csv
2025-10-03,SH001,Belet Weyne,Shabelle,5.5,SO2001,SO20,222034,sh001,snrfa_level_data.csv
2025-10-02,SH001,Belet Weyne,Shabelle,5.3,SO2001,SO20,222027,sh001,snrfa_level_data.csv
2025-10-01,SH001,Belet Weyne,Shabelle,5.16,SO2001,SO20,222020,sh001,snrfa_level_data.csv
2025-09-30,SH001,Belet Weyne,Shabelle,,SO2001,SO20,222013,sh001,snrfa_level_data.csv
2025-09-29,SH001,Belet Weyne,Shabelle,5.0,SO2001,SO20,222006,sh001,snrfa_level_data.csv
2025-09-28,SH001,Belet Weyne,Shabelle,5.14,SO2001,SO20,221999,sh001,snrfa_level_data.csv
2025-09-27,SH001,Belet Weyne,Shabelle,5.26,SO2001,SO20,221992,sh001,snrfa_level_data.csv
2025-09-26,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221985,sh001,snrfa_level_data.csv
2025-09-25,SH001,Belet Weyne,Shabelle,5.2,SO2001,SO20,221978,sh001,snrfa_level_data.csv
2025-09-24,SH001,Belet Weyne,Shabelle,5.0,SO2001,SO20,221971,sh001,snrfa_level_data.csv
2025-09-23,SH001,Belet Weyne,Shabelle,4.78,SO2001,SO20,221964,sh001,snrfa_level_data.csv
2025-09-22,SH001,Belet Weyne,Shabelle,4.4,SO2001,SO20,221957,sh001,snrfa_level_data.csv
2025-09-21,SH001,Belet Weyne,Shabelle,4.44,SO2001,SO20,221950,sh001,snrfa_level_data.csv
2025-09-20,SH001,Belet Weyne,Shabelle,4.5,SO2001,SO20,221943,sh001,snrfa_level_data.csv
2025-09-19,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221936,sh001,snrfa_level_data.csv
2025-09-18,SH001,Belet Weyne,Shabelle,4.76,SO2001,SO20,221929,sh001,snrfa_level_data.csv
2025-09-17,SH001,Belet Weyne,Shabelle,4.88,SO2001,SO20,221922,sh001,snrfa_level_data.csv
2025-09-16,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221915,sh001,snrfa_level_data.csv
2025-09-15,SH001,Belet Weyne,Shabelle,5.0,SO2001,SO20,221908,sh001,snrfa_level_data.csv
2025-09-14,SH001,Belet Weyne,Shabelle,4.92,SO2001,SO20,221901,sh001,snrfa_level_data.csv
2025-09-13,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221894,sh001,snrfa_level_data.csv
2025-09-12,SH001,Belet Weyne,Shabelle,4.7,SO2001,SO20,221887,sh001,snrfa_level_data.csv
2025-09-11,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221880,sh001,snrfa_level_data.csv
2025-09-10,SH001,Belet Weyne,Shabelle,4.38,SO2001,SO20,221873,sh001,snrfa_level_data.csv
2025-09-09,SH001,Belet Weyne,Shabelle,4.22,SO2001,SO20,221866,sh001,snrfa_level_data.csv
2025-09-08,SH001,Belet Weyne,Shabelle,4.0,SO2001,SO20,221859,sh001,snrfa_level_data.csv
2025-09-07,SH001,Belet Weyne,Shabelle,3.92,SO2001,SO20,221852,sh001,snrfa_level_data.csv
2025-09-06,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221845,sh001,snrfa_level_data.csv
2025-09-05,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221838,sh001,snrfa_level_data.csv
2025-09-04,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221831,sh001,snrfa_level_data.csv
2025-09-03,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221824,sh001,snrfa_level_data.csv
2025-09-02,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221817,sh001,snrfa_level_data.csv
2025-09-01,SH001,Belet Weyne,Shabelle,4.2,SO2001,SO20,221810,sh001,snrfa_level_data.csv
2025-08-31,SH001,Belet Weyne,Shabelle,4.2,SO2001,SO20,221803,sh001,snrfa_level_data.csv
2025-08-30,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221796,sh001,snrfa_level_data.csv
2025-08-29,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221789,sh001,snrfa_level_data.csv
2025-08-28,SH001,Belet Weyne,Shabelle,3.7,SO2001,SO20,221782,sh001,snrfa_level_data.csv
2025-08-27,SH001,Belet Weyne,Shabelle,3.66,SO2001,SO20,221775,sh001,snrfa_level_data.csv
2025-08-26,SH001,Belet Weyne,Shabelle,3.6,SO2001,SO20,221768,sh001,snrfa_level_data.csv
2025-08-25,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221761,sh001,snrfa_level_data.csv
2025-08-24,SH001,Belet Weyne,Shabelle,3.46,SO2001,SO20,221754,sh001,snrfa_level_data.csv
2025-08-23,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221747,sh001,snrfa_level_data.csv
2025-08-22,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221740,sh001,snrfa_level_data.csv
2025-08-21,SH001,Belet Weyne,Shabelle,3.3,SO2001,SO20,221733,sh001,snrfa_level_data.csv
2025-08-20,SH001,Belet Weyne,Shabelle,3.26,SO2001,SO20,221726,sh001,snrfa_level_data.csv
2025-08-19,SH001,Belet Weyne,Shabelle,3.18,SO2001,SO20,221719,sh001,snrfa_level_data.csv
2025-08-18,SH001,Belet Weyne,Shabelle,3.12,SO2001,SO20,221712,sh001,snrfa_level_data.csv
2025-08-17,SH001,Belet Weyne,Shabelle,3.14,SO2001,SO20,221705,sh001,snrfa_level_data.csv
2025-08-16,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221698,sh001,snrfa_level_data.csv
2025-08-15,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221691,sh001,snrfa_level_data.csv
2025-08-14,SH001,Belet Weyne,Shabelle,2.8,SO2001,SO20,221684,sh001,snrfa_level_data.csv
2025-08-13,SH001,Belet Weyne,Shabelle,2.84,SO2001,SO20,221677,sh001,snrfa_level_data.csv
2025-08-12,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221670,sh001,snrfa_level_data.csv
2025-08-11,SH001,Belet Weyne,Shabelle,2.96,SO2001,SO20,221663,sh001,snrfa_level_data.csv
2025-08-10,SH001,Belet Weyne,Shabelle,3.0,SO2001,SO20,221656,sh001,snrfa_level_data.csv
2025-08-09,SH001,Belet Weyne,Shabelle,3.1,SO2001,SO20,221649,sh001,snrfa_level_data.csv
2025-08-08,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221642,sh001,snrfa_level_data.csv
2025-08-07,SH001,Belet Weyne,Shabelle,3.22,SO2001,SO20,221635,sh001,snrfa_level_data.csv
2025-08-06,SH001,Belet Weyne,Shabelle,3.3,SO2001,SO20,221628,sh001,snrfa_level_data.csv
2025-08-05,SH001,Belet Weyne,Shabelle,3.26,SO2001,SO20,221621,sh001,snrfa_level_data.csv
2025-08-04,SH001,Belet Weyne,Shabelle,3.2,SO2001,SO20,221614,sh001,snrfa_level_data.csv
2025-08-03,SH001,Belet Weyne,Shabelle,3.14,SO2001,SO20,221607,sh001,snrfa_level_data.csv
2025-08-02,SH001,Belet Weyne,Shabelle,3.08,SO2001,SO20,221600,sh001,snrfa_level_data.csv
2025-08-01,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221593,sh001,snrfa_level_data.csv
2025-07-31,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221586,sh001,snrfa_level_data.csv
2025-07-30,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221579,sh001,snrfa_level_data.csv
2025-07-29,SH001,Belet Weyne,Shabelle,2.64,SO2001,SO20,221572,sh001,snrfa_level_data.csv
2025-07-28,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221565,sh001,snrfa_level_data.csv
2025-07-27,SH001,Belet Weyne,Shabelle,2.36,SO2001,SO20,221558,sh001,snrfa_level_data.csv
2025-07-26,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221551,sh001,snrfa_level_data.csv
2025-07-21,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221544,sh001,snrfa_level_data.csv
2025-07-20,SH001,Belet Weyne,Shabelle,2.3,SO2001,SO20,221537,sh001,snrfa_level_data.csv
2025-07-19,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221530,sh001,snrfa_level_data.csv
2025-07-18,SH001,Belet Weyne,Shabelle,2.32,SO2001,SO20,221523,sh001,snrfa_level_data.csv
2025-07-17,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221516,sh001,snrfa_level_data.csv
2025-07-16,SH001,Belet Weyne,Shabelle,2.32,SO2001,SO20,221509,sh001,snrfa_level_data.csv
2025-07-15,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221502,sh001,snrfa_level_data.csv
2025-07-14,SH001,Belet Weyne,Shabelle,2.35,SO2001,SO20,221495,sh001,snrfa_level_data.csv
2025-07-13,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221488,sh001,snrfa_level_data.csv
2025-07-12,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221481,sh001,snrfa_level_data.csv
2025-07-11,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221474,sh001,snrfa_level_data.csv
2025-07-10,SH001,Belet Weyne,Shabelle,2.38,SO2001,SO20,221467,sh001,snrfa_level_data.csv
2025-07-09,SH001,Belet Weyne,Shabelle,2.38,SO2001,SO20,221460,sh001,snrfa_level_data.csv
2025-07-08,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221453,sh001,snrfa_level_data.csv
2025-07-07,SH001,Belet Weyne,Shabelle,2.4,SO2001,SO20,221446,sh001,snrfa_level_data.csv
2025-07-06,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221439,sh001,snrfa_level_data.csv
2025-07-05,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221432,sh001,snrfa_level_data.csv
2025-07-04,SH001,Belet Weyne,Shabelle,2.4,SO2001,SO20,221425,sh001,snrfa_level_data.csv
2025-07-03,SH001,Belet Weyne,Shabelle,2.4,SO2001,SO20,221418,sh001,snrfa_level_data.csv
2025-07-02,SH001,Belet Weyne,Shabelle,2.4,SO2001,SO20,221411,sh001,snrfa_level_data.csv
2025-07-01,SH001,Belet Weyne,Shabelle,2.4,SO2001,SO20,221404,sh001,snrfa_level_data.csv
2025-06-30,SH001,Belet Weyne,Shabelle,2.42,SO2001,SO20,221397,sh001,snrfa_level_data.csv
2025-06-29,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221390,sh001,snrfa_level_data.csv
2025-06-28,SH001,Belet Weyne,Shabelle,2.42,SO2001,SO20,221383,sh001,snrfa_level_data.csv
2025-06-27,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221376,sh001,snrfa_level_data.csv
2025-06-26,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221369,sh001,snrfa_level_data.csv
2025-06-25,SH001,Belet Weyne,Shabelle,2.44,SO2001,SO20,221362,sh001,snrfa_level_data.csv
2025-06-24,SH001,Belet Weyne,Shabelle,2.44,SO2001,SO20,221355,sh001,snrfa_level_data.csv
2025-06-23,SH001,Belet Weyne,Shabelle,2.48,SO2001,SO20,221348,sh001,snrfa_level_data.csv
2025-06-22,SH001,Belet Weyne,Shabelle,2.48,SO2001,SO20,221341,sh001,snrfa_level_data.csv
2025-06-21,SH001,Belet Weyne,Shabelle,2.48,SO2001,SO20,221334,sh001,snrfa_level_data.csv
2025-06-20,SH001,Belet Weyne,Shabelle,2.5,SO2001,SO20,221327,sh001,snrfa_level_data.csv
2025-06-19,SH001,Belet Weyne,Shabelle,2.5,SO2001,SO20,221320,sh001,snrfa_level_data.csv
2025-06-18,SH001,Belet Weyne,Shabelle,2.5,SO2001,SO20,221313,sh001,snrfa_level_data.csv
2025-06-17,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221306,sh001,snrfa_level_data.csv
2025-06-16,SH001,Belet Weyne,Shabelle,2.55,SO2001,SO20,221299,sh001,snrfa_level_data.csv
2025-06-15,SH001,Belet Weyne,Shabelle,2.55,SO2001,SO20,221292,sh001,snrfa_level_data.csv
2025-06-14,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221285,sh001,snrfa_level_data.csv
2025-06-13,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221278,sh001,snrfa_level_data.csv
2025-05-28,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221264,sh001,snrfa_level_data.csv
2025-05-23,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221257,sh001,snrfa_level_data.csv
2025-05-21,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221250,sh001,snrfa_level_data.csv
2025-05-20,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221243,sh001,snrfa_level_data.csv
2025-05-19,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221236,sh001,snrfa_level_data.csv
2025-05-18,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221229,sh001,snrfa_level_data.csv
2025-05-17,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221222,sh001,snrfa_level_data.csv
2025-05-16,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221215,sh001,snrfa_level_data.csv
2025-05-15,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221208,sh001,snrfa_level_data.csv
2025-05-10,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221201,sh001,snrfa_level_data.csv
2025-05-09,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221194,sh001,snrfa_level_data.csv
2025-05-08,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221187,sh001,snrfa_level_data.csv
2025-05-07,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221180,sh001,snrfa_level_data.csv
2025-05-06,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221173,sh001,snrfa_level_data.csv
2025-05-05,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221166,sh001,snrfa_level_data.csv
2025-05-04,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221159,sh001,snrfa_level_data.csv
2025-05-02,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221152,sh001,snrfa_level_data.csv
2025-05-01,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221145,sh001,snrfa_level_data.csv
2025-04-30,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221112,sh001,snrfa_level_data.csv
2025-04-29,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221105,sh001,snrfa_level_data.csv
2025-04-27,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221098,sh001,snrfa_level_data.csv
2025-04-26,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221065,sh001,snrfa_level_data.csv
2025-04-25,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221058,sh001,snrfa_level_data.csv
2025-04-24,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221051,sh001,snrfa_level_data.csv
2025-04-23,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221044,sh001,snrfa_level_data.csv
2025-04-22,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221037,sh001,snrfa_level_data.csv
2025-04-21,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221030,sh001,snrfa_level_data.csv
2025-04-20,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221023,sh001,snrfa_level_data.csv
2025-04-19,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221016,sh001,snrfa_level_data.csv
2025-04-18,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221009,sh001,snrfa_level_data.csv
2025-04-17,SH001,Belet Weyne,Shabelle,,SO2001,SO20,221002,sh001,snrfa_level_data.csv
2025-04-16,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220995,sh001,snrfa_level_data.csv
2025-04-15,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220988,sh001,snrfa_level_data.csv
2025-04-14,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220981,sh001,snrfa_level_data.csv
2025-04-13,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220974,sh001,snrfa_level_data.csv
2025-04-12,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220967,sh001,snrfa_level_data.csv
2025-04-11,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220960,sh001,snrfa_level_data.csv
2025-04-10,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220953,sh001,snrfa_level_data.csv
2025-04-09,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220946,sh001,snrfa_level_data.csv
2025-04-08,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220939,sh001,snrfa_level_data.csv
2025-04-07,SH001,Belet Weyne,Shabelle,2.94,SO2001,SO20,220932,sh001,snrfa_level_data.csv
2025-04-06,SH001,Belet Weyne,Shabelle,2.82,SO2001,SO20,220925,sh001,snrfa_level_data.csv
2025-04-05,SH001,Belet Weyne,Shabelle,2.65,SO2001,SO20,220918,sh001,snrfa_level_data.csv
2025-04-04,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220911,sh001,snrfa_level_data.csv
2025-04-03,SH001,Belet Weyne,Shabelle,2.28,SO2001,SO20,220904,sh001,snrfa_level_data.csv
2025-04-02,SH001,Belet Weyne,Shabelle,1.85,SO2001,SO20,220897,sh001,snrfa_level_data.csv
2025-04-01,SH001,Belet Weyne,Shabelle,1.75,SO2001,SO20,220890,sh001,snrfa_level_data.csv
2025-03-31,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220883,sh001,snrfa_level_data.csv
2025-03-30,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220876,sh001,snrfa_level_data.csv
2025-03-29,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220869,sh001,snrfa_level_data.csv
2025-03-28,SH001,Belet Weyne,Shabelle,,SO2001,SO20,220862,sh001,snrfa_level_data.csv
2025-03-27,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220855,sh001,snrfa_level_data.csv
2025-03-26,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220848,sh001,snrfa_level_data.csv
2025-03-25,SH001,Belet Weyne,Shabelle,1.62,SO2001,SO20,220815,sh001,snrfa_level_data.csv
2025-03-24,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220808,sh001,snrfa_level_data.csv
2025-03-23,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220801,sh001,snrfa_level_data.csv
2025-03-22,SH001,Belet Weyne,Shabelle,1.6,SO2001,SO20,220794,sh001,snrfa_level_data.csv
2025-03-21,SH001,Belet Weyne,Shabelle,1.62,SO2001,SO20,220787,sh001,snrfa_level_data.csv
2025-03-19,SH001,Belet Weyne,Shabelle,1.62,SO2001,SO20,220780,sh001,snrfa_level_data.csv
2025-03-18,SH001,Belet Weyne,Shabelle,1.62,SO2001,SO20,220773,sh001,snrfa_level_data.csv
2025-03-17,SH001,Belet Weyne,Shabelle,1.62,SO2001,SO20,220766,sh001,snrfa_level_data.csv
