date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,canonical_region_id,canonical_district_id,source_dataset
1996-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3800.0,1.45,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1500.0,0.57,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,800.0,0.31,SO12,SO1201,WFP Somalia Food Prices via HDX
1996-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1900.0,0.73,SO12,SO1201,WFP Somalia Food Prices via HDX
1996-11-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1254.0,0.48,SO11,SO1101,WFP Somalia Food Prices via HDX
1996-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2300.0,0.88,SO22,,WFP Somalia Food Prices via HDX
1996-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4375.0,1.67,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4050.0,1.55,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4075.0,1.56,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1775.0,0.68,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3650.0,1.39,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1650.0,0.63,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-12-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1203.0,0.46,SO11,SO1101,WFP Somalia Food Prices via HDX
1996-12-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,2653.0,1.01,SO11,SO1101,WFP Somalia Food Prices via HDX
1996-12-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1295.0,0.49,SO11,SO1101,WFP Somalia Food Prices via HDX
1996-12-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2625.0,1.0,SO22,,WFP Somalia Food Prices via HDX
1996-12-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4625.0,1.77,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-12-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-12-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,5000.0,1.91,SO16,SO1601,WFP Somalia Food Prices via HDX
1996-12-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1750.0,0.67,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-12-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3750.0,1.43,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-12-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1633.0,0.62,SO24,SO2401,WFP Somalia Food Prices via HDX
1996-12-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4500.0,1.72,SO28,SO2801,WFP Somalia Food Prices via HDX
1996-12-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,6000.0,2.29,SO28,SO2801,WFP Somalia Food Prices via HDX
1996-12-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1200.0,0.46,SO12,SO1201,WFP Somalia Food Prices via HDX
1996-12-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,2350.0,0.9,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-01-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,800.0,0.31,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-01-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1483.0,0.57,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-01-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,757.0,0.29,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-01-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2575.0,0.98,SO22,,WFP Somalia Food Prices via HDX
1997-01-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-01-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4333.0,1.65,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-01-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2225.0,0.85,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-01-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3500.0,1.34,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-01-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2175.0,0.83,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-01-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1150.0,0.44,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-01-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1500.0,0.57,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-01-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1000.0,0.38,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-02-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,734.0,0.28,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-02-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1440.0,0.55,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-02-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,770.0,0.29,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-02-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2150.0,0.82,SO22,,WFP Somalia Food Prices via HDX
1997-02-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-02-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1850.0,0.71,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3200.0,1.22,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1850.0,0.71,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-03-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,620.0,0.24,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-03-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1000.0,0.38,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-03-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,610.0,0.23,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-03-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2420.0,0.92,SO22,,WFP Somalia Food Prices via HDX
1997-03-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-03-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,5000.0,1.91,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2500.0,0.95,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3500.0,1.34,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2550.0,0.97,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-03-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6000.0,2.29,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-03-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500.0,1.72,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,750.0,0.29,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1000.0,0.38,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,700.0,0.27,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-04-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,600.0,0.23,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-04-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1115.0,0.43,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-04-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,590.0,0.23,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-04-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-04-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-04-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,8000.0,3.05,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-04-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,7250.0,2.77,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-04-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,725.0,0.28,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-04-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1200.0,0.46,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-04-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,675.0,0.26,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,660.0,0.25,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1235.0,0.47,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,610.0,0.23,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-05-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2900.0,1.11,SO22,,WFP Somalia Food Prices via HDX
1997-05-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2800.0,1.07,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3000.0,1.15,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-05-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5875.0,2.24,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-05-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,6125.0,2.34,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,655.0,0.25,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1200.0,0.46,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,600.0,0.23,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,960.0,0.37,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1310.0,0.5,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1012.0,0.39,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-06-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2700.0,1.03,SO22,,WFP Somalia Food Prices via HDX
1997-06-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2767.0,1.06,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-06-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3933.0,1.5,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-06-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2800.0,1.07,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-06-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,7500.0,2.86,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-06-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5500.0,2.1,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-06-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5250.0,2.0,SO28,SO2801,WFP Somalia Food Prices via HDX
1997-06-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5000.0,1.91,SO28,SO2801,WFP Somalia Food Prices via HDX
1997-06-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,920.0,0.35,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-06-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1380.0,0.53,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-06-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,900.0,0.34,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-07-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1050.0,0.4,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-07-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1308.0,0.5,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-07-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1235.0,0.47,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-07-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2375.0,0.91,SO22,,WFP Somalia Food Prices via HDX
1997-07-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-07-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,975.0,0.37,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-07-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1400.0,0.53,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-07-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,925.0,0.35,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-08-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,900.0,0.34,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-08-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1333.0,0.51,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-08-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1010.0,0.39,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-08-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1450.0,0.55,SO22,,WFP Somalia Food Prices via HDX
1997-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1000.0,0.38,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000.0,1.53,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,800.0,0.31,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,913.0,0.35,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1400.0,0.53,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,975.0,0.37,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1180.0,0.45,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1713.0,0.65,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1125.0,0.43,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2000.0,0.76,SO22,,WFP Somalia Food Prices via HDX
1997-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1200.0,0.46,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4200.0,1.6,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1000.0,0.38,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1100.0,0.42,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1575.0,0.6,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1125.0,0.43,SO12,SO1201,WFP Somalia Food Prices via HDX
1997-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1888.0,0.72,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1283.0,0.49,SO11,SO1101,WFP Somalia Food Prices via HDX
1997-10-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2000.0,0.76,SO22,,WFP Somalia Food Prices via HDX
1997-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4333.0,1.65,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000.0,1.53,SO16,SO1601,WFP Somalia Food Prices via HDX
1997-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1400.0,0.53,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3850.0,1.47,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1500.0,0.57,SO24,SO2401,WFP Somalia Food Prices via HDX
1997-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,840.0,0.32,SO27,SO2701,WFP Somalia Food Prices via HDX
1997-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5000.0,1.91,SO27,SO2701,WFP Somalia Food Prices via HDX
