district_id,district_name,region_id,region_name,year,month,rainfall_mm,rainfall_daily_mean_mm,rainfall_daily_max_mm,heavy_rain_days,valid_days,valid_pixel_fraction,dry_spell_days_end,baseline_mean_mm,baseline_std_mm,rainfall_anomaly_mm,rainfall_anomaly_z,percent_of_normal,month_start,source_version,season,season_order
SO1101,Borama,SO11,Awdal,2020,8,93.52160122289702,3.0168258458999038,24.643150329589844,0,31,1.0,0,82.04405026233549,20.496746611026825,11.47755096056153,0.5599694028703485,113.98949823157453,2020-08-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2020,9,67.4602100304771,2.24867366768257,18.627195358276367,0,30,1.0,0,60.42149160760707,18.317636959963274,7.0387184228700335,0.3842590852878299,111.64936223120957,2020-09-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2020,10,7.727295494463759,0.24926759659560513,8.733689308166504,0,31,1.0,29,25.469040087386453,24.178263524178604,-17.741744592922693,-0.733789032251249,30.33995575785639,2020-10-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2020,11,13.215298577018963,0.44050995256729875,12.189600944519045,0,30,1.0,3,15.607582001432798,15.999138546978484,-2.3922834244138347,-0.14952576461472228,84.67229950036963,2020-11-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2020,12,4.049335875284833,0.13062373791241397,2.384481906890869,0,31,1.0,34,4.035603865228772,2.238150278919385,0.01373201005606095,0.006135428074423575,100.34027150618964,2020-12-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2021,1,3.2060063174907207,0.10341955862873292,0.5676026344299316,0,31,1.0,65,4.315515026938395,1.9368299761282142,-1.1095087094476743,-0.5728477579976422,74.290236448677,2021-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2021,2,3.097142703175532,0.11061223939912614,1.423521876335144,0,28,1.0,93,3.8410565344715852,0.8932338397505301,-0.7439138312960534,-0.8328321187471133,80.63257271483005,2021-02-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2021,3,1.8506771674839737,0.059699263467224956,1.5771701335906982,0,31,1.0,124,29.115484691731876,36.46295738595524,-27.264807524247903,-0.7477398839499982,6.3563330203104025,2021-03-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2021,4,68.16587853315988,2.2721959511053296,24.644960403442383,0,30,1.0,0,72.20267840525045,58.6934779847233,-4.036799872090569,-0.06877765657610654,94.40907184989274,2021-04-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2021,5,84.23651325089965,2.717306879061279,44.254512786865234,1,31,1.0,24,60.83744157150207,33.76240347025109,23.39907167939758,0.6930511241598987,138.46163000115104,2021-05-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
